production_id,machine_id,product_id,production_datetime,shift,planned_units,produced_units,defective_units
PR02851,M008,P010,2025-04-09 00:00:00,C,329,350,17
PR02852,M005,P005,2025-10-17 22:15:00,B,549,600,5
PR02853,M009,P002,2025-06-26 19:45:00,B,689,676,39
PR02854,M003,P015,2025-12-04 17:15:00,B,999,927,22
PR02855,M013,P013,2025-04-18 16:15:00,B,342,267,2
PR02856,M008,P014,2025-03-25 22:45:00,B,702,528,15
PR02857,M008,P008,2025-02-02 04:45:00,B,487,512,30
PR02858,M009,P009,2025-12-11 12:30:00,B,695,683,40
PR02859,M004,P001,2025-09-19 09:45:00,B,463,379,17
PR02860,M005,P010,2025-07-28 20:15:00,B,622,407,11
PR02861,M015,P015,2025-06-17 12:30:00,B,412,285,13
PR02862,M001,P010,2025-12-31 15:15:00,B,911,904,41
PR02863,M012,P015,2025-10-27 06:30:00,A,575,634,14
PR02864,M001,P005,2025-04-06 04:15:00,B,599,644,20
PR02865,M015,P001,2025-09-10 23:45:00,A,440,395,16
PR02866,M005,P013,2025-04-28 20:15:00,A,395,304,11
PR02867,M013,P008,2025-04-09 14:15:00,B,357,367,3
PR02868,M005,P014,2025-08-16 00:45:00,C,501,408,7
PR02869,M002,P015,2025-08-07 06:00:00,C,415,349,5
PR02870,M009,P013,2025-12-13 16:30:00,C,815,904,11
PR02871,M017,P003,2025-04-15 06:15:00,C,733,736,42
PR02872,M007,P007,2025-10-04 19:45:00,A,810,764,31
PR02873,M001,P009,2025-06-21 20:30:00,B,921,1023,39
PR02874,M020,P006,2025-08-03 08:00:00,A,416,384,5
PR02875,M011,P005,2025-10-16 06:30:00,B,351,427,4
PR02876,M002,P009,2025-02-26 15:30:00,A,843,810,44
PR02877,M003,P006,2025-04-21 16:00:00,B,592,507,10
PR02878,M007,P009,2025-07-17 16:30:00,C,377,377,19
PR02879,M002,P004,2025-12-02 03:30:00,A,827,749,18
PR02880,M011,P007,2025-11-16 20:00:00,B,405,432,14
PR02881,M005,P015,2025-08-18 03:45:00,B,761,786,30
PR02882,M007,P008,2025-12-03 03:45:00,C,920,857,31
PR02883,M014,P002,2025-02-22 13:00:00,A,409,381,19
PR02884,M017,P004,2025-10-19 18:45:00,C,694,593,22
PR02885,M018,P004,2025-04-12 05:45:00,B,367,357,2
PR02886,M014,P006,2025-04-08 08:30:00,B,959,885,33
PR02887,M017,P003,2025-12-28 04:30:00,B,552,472,19
PR02888,M016,P006,2025-03-23 12:45:00,C,975,778,24
PR02889,M007,P001,2025-01-23 02:30:00,A,852,897,28
PR02890,M006,P008,2025-01-04 04:30:00,B,509,379,19
PR02891,M006,P006,2025-08-09 18:15:00,A,561,427,19
PR02892,M018,P008,2025-09-23 11:30:00,A,736,509,9
PR02893,M008,P009,2025-01-04 17:45:00,C,428,472,22
PR02894,M004,P002,2025-03-27 15:45:00,C,780,648,30
PR02895,M001,P013,2025-05-30 04:30:00,C,431,377,10
PR02896,M005,P012,2025-02-01 00:45:00,B,384,302,2
PR02897,M016,P014,2025-03-14 06:30:00,C,991,828,7
PR02898,M014,P015,2025-12-06 14:45:00,A,396,445,23
PR02899,M013,P013,2025-12-14 18:45:00,B,410,341,16
PR02900,M017,P014,2025-07-28 09:00:00,A,921,829,35
PR02901,M010,P003,2025-04-10 09:30:00,C,316,225,13
PR02902,M006,P003,2025-07-14 21:30:00,A,500,481,19
PR02903,M010,P008,2025-10-24 02:30:00,C,549,579,14
PR02904,M019,P002,2025-05-05 13:00:00,A,416,312,15
PR02905,M001,P009,2025-06-18 01:00:00,A,344,237,7
PR02906,M009,P014,2025-03-10 12:30:00,B,873,734,12
PR02907,M007,P006,2025-06-22 19:45:00,B,869,922,30
PR02908,M019,P002,2025-02-15 19:15:00,B,410,366,10
PR02909,M001,P015,2025-07-16 07:45:00,A,948,801,40
PR02910,M017,P003,2025-02-16 15:15:00,B,973,908,23
PR02911,M005,P005,2025-07-21 17:30:00,A,570,569,25
PR02912,M003,P005,2025-01-21 01:15:00,C,321,283,12
PR02913,M005,P008,2025-07-13 00:30:00,A,388,332,5
PR02914,M007,P004,2025-07-25 20:15:00,B,358,359,16
PR02915,M003,P015,2025-08-04 20:15:00,A,690,651,32
PR02916,M019,P004,2025-01-30 23:00:00,A,903,593,30
PR02917,M006,P009,2025-10-11 14:00:00,C,303,283,16
PR02918,M020,P013,2025-04-29 10:30:00,A,366,368,20
PR02919,M015,P007,2025-11-16 21:00:00,B,936,949,16
PR02920,M001,P009,2025-02-15 07:45:00,A,703,558,31
PR02921,M015,P015,2025-03-13 04:45:00,C,832,661,24
PR02922,M003,P001,2025-05-12 14:00:00,B,655,631,11
PR02923,M007,P010,2025-12-15 17:15:00,B,990,993,29
PR02924,M004,P012,2025-11-13 16:30:00,B,442,403,15
PR02925,M001,P013,2025-03-13 21:45:00,C,920,796,20
PR02926,M017,P008,2025-02-23 12:45:00,B,737,657,35
PR02927,M012,P001,2025-07-23 04:15:00,A,718,718,30
PR02928,M006,P003,2025-12-02 12:15:00,B,770,828,12
PR02929,M015,P011,2025-08-10 13:45:00,B,827,798,34
PR02930,M020,P011,2025-02-13 12:30:00,C,473,368,20
PR02931,M004,P003,2025-10-03 19:00:00,B,774,583,21
PR02932,M020,P014,2025-06-24 19:45:00,B,791,670,19
PR02933,M001,P006,2025-07-14 09:00:00,A,862,909,42
PR02934,M013,P006,2025-02-07 22:30:00,B,427,409,5
PR02935,M012,P014,2025-10-10 18:15:00,B,885,680,39
PR02936,M010,P009,2025-06-29 02:45:00,B,382,322,17
PR02937,M006,P009,2025-01-21 01:30:00,B,344,227,9
PR02938,M008,P011,2025-10-15 15:30:00,A,954,829,6
PR02939,M003,P011,2025-03-14 18:15:00,C,318,241,10
PR02940,M001,P007,2025-07-20 20:00:00,C,805,640,23
PR02941,M007,P014,2025-11-26 19:30:00,A,452,523,14
PR02942,M016,P011,2025-11-21 17:00:00,A,693,599,4
PR02943,M019,P008,2025-01-11 04:30:00,B,476,476,9
PR02944,M003,P013,2025-05-03 15:30:00,C,325,286,7
PR02945,M016,P005,2025-05-22 09:45:00,A,979,1019,49
PR02946,M012,P004,2025-07-14 17:45:00,B,513,463,10
PR02947,M014,P006,2025-06-19 23:00:00,C,587,463,16
PR02948,M008,P011,2025-04-12 21:30:00,B,818,666,14
PR02949,M013,P014,2025-12-02 17:45:00,B,945,699,20
PR02950,M015,P008,2025-09-23 10:15:00,B,457,354,15
PR02951,M014,P013,2025-09-26 15:00:00,C,820,851,46
PR02952,M014,P010,2025-10-15 06:30:00,C,607,510,30
PR02953,M012,P012,2025-06-22 17:00:00,A,664,479,23
PR02954,M001,P001,2025-11-02 05:30:00,B,710,600,27
PR02955,M016,P015,2025-04-11 08:15:00,A,917,861,25
PR02956,M001,P004,2025-10-30 10:30:00,C,950,932,22
PR02957,M005,P012,2025-01-15 02:45:00,C,441,388,3
PR02958,M018,P002,2025-11-22 00:30:00,B,651,473,7
PR02959,M008,P014,2025-04-18 10:15:00,A,366,255,11
PR02960,M004,P002,2025-09-09 19:30:00,A,492,374,17
PR02961,M015,P014,2025-05-03 21:30:00,B,889,671,17
PR02962,M012,P002,2025-03-18 17:45:00,C,991,848,13
PR02963,M010,P006,2025-01-27 16:30:00,A,807,666,16
PR02964,M003,P010,2025-05-13 20:45:00,A,341,395,20
PR02965,M008,P012,2025-06-15 03:00:00,B,788,785,19
PR02966,M004,P007,2025-12-24 01:45:00,B,438,375,13
PR02967,M011,P014,2025-04-13 07:45:00,B,556,497,5
PR02968,M014,P001,2025-07-11 13:15:00,C,735,597,6
PR02969,M020,P015,2025-05-12 16:00:00,A,823,862,5
PR02970,M001,P013,2025-08-06 18:15:00,A,385,332,10
PR02971,M011,P012,2025-11-13 19:30:00,C,375,317,7
PR02972,M014,P008,2025-10-30 17:15:00,A,428,450,20
PR02973,M017,P001,2025-12-13 03:15:00,B,520,435,24
PR02974,M005,P006,2025-09-15 11:00:00,C,973,863,12
PR02975,M008,P002,2025-05-05 12:30:00,A,675,478,23
PR02976,M015,P003,2025-05-11 04:45:00,C,670,627,18
PR02977,M003,P009,2025-11-09 02:00:00,C,639,556,11
PR02978,M008,P015,2025-04-14 20:30:00,A,554,490,19
PR02979,M011,P001,2025-01-20 21:15:00,B,980,1034,42
PR02980,M013,P015,2025-03-17 21:00:00,B,989,1047,40
PR02981,M002,P012,2025-02-02 14:15:00,C,465,431,17
PR02982,M013,P010,2025-09-08 07:15:00,A,460,331,12
PR02983,M005,P010,2025-06-14 14:15:00,C,995,884,6
PR02984,M020,P012,2025-12-16 14:45:00,C,301,248,5
PR02985,M001,P003,2025-02-11 11:15:00,C,357,288,17
PR02986,M007,P012,2025-07-13 23:15:00,B,873,789,31
PR02987,M008,P011,2025-11-23 11:00:00,A,474,404,11
PR02988,M012,P005,2025-05-20 00:15:00,C,579,501,22
PR02989,M008,P014,2025-02-05 17:15:00,C,545,532,5
PR02990,M011,P002,2025-12-07 04:45:00,A,476,351,19
PR02991,M018,P011,2025-05-06 08:45:00,C,361,266,3
PR02992,M007,P011,2025-03-28 11:15:00,C,477,367,13
PR02993,M001,P004,2025-02-09 21:45:00,C,835,644,18
PR02994,M008,P012,2025-10-17 21:00:00,B,964,984,31
PR02995,M002,P001,2025-11-04 00:45:00,A,822,753,24
PR02996,M002,P008,2025-07-01 04:00:00,A,563,585,6
PR02997,M018,P014,2025-08-22 03:45:00,C,547,406,20
PR02998,M003,P013,2025-06-14 03:15:00,A,521,508,17
PR02999,M005,P010,2025-10-27 02:30:00,B,958,793,30
PR03000,M016,P002,2025-06-26 10:45:00,A,417,424,13
PR03001,M019,P006,2025-08-13 14:00:00,B,991,876,25
PR03002,M008,P001,2025-02-24 04:45:00,B,690,736,22
PR03003,M010,P014,2025-07-06 15:15:00,A,769,515,16
PR03004,M010,P011,2025-03-26 23:15:00,B,522,486,27
PR03005,M001,P005,2025-02-05 09:30:00,C,700,744,33
PR03006,M006,P011,2025-02-26 02:45:00,C,726,759,32
PR03007,M014,P004,2025-02-22 11:15:00,B,602,571,20
PR03008,M019,P007,2025-05-15 15:00:00,C,556,501,13
PR03009,M009,P009,2025-09-19 15:00:00,A,521,363,2
PR03010,M003,P013,2025-09-07 21:15:00,B,711,666,29
PR03011,M011,P010,2025-10-23 05:15:00,A,908,666,5
PR03012,M005,P010,2025-05-24 02:00:00,A,570,389,18
PR03013,M001,P002,2025-02-11 17:45:00,C,474,385,13
PR03014,M011,P011,2025-02-28 14:45:00,B,967,748,38
PR03015,M002,P006,2025-09-27 19:30:00,A,890,783,31
PR03016,M014,P013,2025-03-11 03:45:00,B,427,372,13
PR03017,M001,P007,2025-08-02 11:00:00,A,866,758,41
PR03018,M014,P004,2025-09-10 06:30:00,A,716,640,7
PR03019,M014,P002,2025-03-28 19:45:00,B,675,668,35
PR03020,M003,P002,2025-11-02 09:45:00,C,523,475,17
PR03021,M007,P011,2025-04-19 16:00:00,A,701,690,8
PR03022,M006,P002,2025-09-13 02:45:00,B,805,663,32
PR03023,M017,P006,2025-04-24 22:15:00,B,731,777,24
PR03024,M008,P008,2025-10-24 01:00:00,C,617,573,29
PR03025,M014,P015,2025-03-25 19:30:00,A,602,521,12
PR03026,M007,P010,2025-12-15 19:00:00,C,456,367,7
PR03027,M006,P006,2025-03-20 04:30:00,C,650,498,19
PR03028,M004,P014,2025-02-04 20:30:00,C,805,819,45
PR03029,M020,P005,2025-04-04 22:15:00,B,715,755,13
PR03030,M011,P007,2025-05-13 03:15:00,A,868,734,13
PR03031,M011,P013,2025-01-27 19:15:00,C,308,336,11
PR03032,M019,P009,2025-01-24 20:45:00,B,977,766,41
PR03033,M004,P008,2025-03-11 20:30:00,B,332,306,4
PR03034,M014,P007,2025-11-22 06:30:00,C,966,977,55
PR03035,M016,P012,2025-02-02 02:15:00,A,520,474,14
PR03036,M006,P005,2025-03-03 15:15:00,A,600,658,29
PR03037,M008,P013,2025-11-30 05:15:00,A,576,381,19
PR03038,M010,P015,2025-07-30 21:15:00,A,489,433,12
PR03039,M018,P014,2025-02-18 17:00:00,B,964,963,45
PR03040,M012,P001,2025-03-21 21:00:00,C,461,468,9
PR03041,M017,P007,2025-11-04 09:45:00,C,721,622,26
PR03042,M010,P002,2025-02-03 10:45:00,B,580,410,20
PR03043,M011,P005,2025-09-11 11:15:00,C,935,835,26
PR03044,M017,P015,2025-03-10 09:30:00,A,395,310,12
PR03045,M019,P010,2025-07-17 02:00:00,A,327,298,6
PR03046,M014,P010,2025-01-19 20:15:00,C,547,516,23
PR03047,M009,P002,2025-08-05 19:15:00,A,471,440,4
PR03048,M008,P013,2025-11-17 17:15:00,B,923,933,48
PR03049,M009,P007,2025-03-06 08:15:00,A,601,414,19
PR03050,M004,P012,2025-04-14 09:15:00,C,543,451,14
PR03051,M010,P004,2025-07-15 13:30:00,C,338,311,6
PR03052,M011,P001,2025-10-15 05:45:00,B,935,958,34
PR03053,M017,P013,2025-05-18 06:30:00,C,322,244,13
PR03054,M008,P010,2025-07-11 19:30:00,B,791,887,47
PR03055,M011,P001,2025-11-06 13:30:00,B,634,450,14
PR03056,M019,P006,2025-08-23 03:15:00,B,304,183,7
PR03057,M013,P011,2025-03-11 17:45:00,B,517,603,23
PR03058,M009,P008,2025-09-22 13:45:00,A,760,703,27
PR03059,M014,P010,2025-07-29 22:00:00,A,768,751,39
PR03060,M007,P013,2025-02-13 08:45:00,C,384,282,16
PR03061,M011,P001,2025-05-14 22:45:00,C,405,308,9
PR03062,M010,P005,2025-06-23 02:45:00,C,320,313,8
PR03063,M014,P010,2025-12-16 05:15:00,C,590,605,33
PR03064,M011,P013,2025-06-17 00:30:00,B,631,620,4
PR03065,M009,P015,2025-07-29 22:15:00,A,796,734,34
PR03066,M006,P015,2025-10-15 13:00:00,B,782,816,28
PR03067,M008,P009,2025-08-17 03:30:00,B,334,295,13
PR03068,M010,P009,2025-12-28 15:45:00,A,476,558,30
PR03069,M018,P014,2025-11-19 13:15:00,A,829,737,20
PR03070,M003,P001,2025-12-10 12:15:00,A,630,544,9
PR03071,M010,P011,2025-03-14 14:45:00,C,915,816,13
PR03072,M016,P001,2025-07-08 04:45:00,A,770,642,16
PR03073,M010,P004,2025-07-18 10:45:00,C,450,345,7
PR03074,M008,P004,2025-11-01 08:45:00,A,820,855,22
PR03075,M002,P008,2025-10-03 02:15:00,A,500,366,11
PR03076,M014,P003,2025-03-05 14:30:00,C,586,618,19
PR03077,M020,P015,2025-07-31 04:45:00,C,550,554,4
PR03078,M012,P010,2025-11-06 15:45:00,B,571,583,34
PR03079,M007,P008,2025-12-17 09:15:00,C,592,601,15
PR03080,M018,P008,2025-08-24 08:00:00,B,545,467,14
PR03081,M020,P008,2025-01-13 08:15:00,B,323,305,3
PR03082,M007,P011,2025-04-13 09:00:00,A,377,319,10
PR03083,M014,P006,2025-01-31 19:00:00,B,333,382,17
PR03084,M011,P004,2025-07-02 23:15:00,C,547,560,25
PR03085,M005,P007,2025-06-20 20:45:00,B,674,619,33
PR03086,M019,P012,2025-01-17 20:00:00,A,337,252,2
PR03087,M003,P010,2025-02-05 01:15:00,C,615,573,16
PR03088,M004,P011,2025-11-03 16:45:00,B,621,636,6
PR03089,M014,P015,2025-09-15 06:45:00,A,583,554,17
PR03090,M015,P012,2025-09-19 20:45:00,C,823,763,4
PR03091,M005,P006,2025-07-30 12:45:00,B,860,892,23
PR03092,M009,P012,2025-06-25 19:30:00,A,317,282,11
PR03093,M010,P014,2025-12-26 07:15:00,A,303,278,8
PR03094,M006,P015,2025-06-11 08:45:00,A,996,794,27
PR03095,M010,P008,2025-02-04 08:00:00,B,663,524,13
PR03096,M015,P012,2025-08-19 07:15:00,C,865,776,8
PR03097,M011,P010,2025-09-14 10:15:00,B,567,544,3
PR03098,M017,P008,2025-05-25 03:00:00,C,988,721,32
PR03099,M010,P015,2025-04-26 11:00:00,B,850,868,24
PR03100,M012,P002,2025-09-03 09:00:00,C,508,329,5
PR03101,M014,P013,2025-12-12 06:00:00,B,444,357,20
PR03102,M018,P006,2025-10-01 02:30:00,C,515,567,32
PR03103,M002,P013,2025-03-27 22:00:00,C,800,701,35
PR03104,M013,P006,2025-09-25 09:00:00,B,474,570,20
PR03105,M004,P010,2025-09-23 03:45:00,A,771,633,10
PR03106,M002,P004,2025-06-09 17:00:00,C,860,878,41
PR03107,M006,P002,2025-02-03 08:45:00,C,493,372,5
PR03108,M019,P012,2025-11-08 11:45:00,A,547,491,25
PR03109,M013,P002,2025-03-30 02:30:00,A,458,413,4
PR03110,M002,P002,2025-05-08 02:30:00,B,956,825,13
PR03111,M004,P015,2025-04-25 01:15:00,A,360,353,12
PR03112,M011,P006,2025-11-12 23:45:00,B,669,666,14
PR03113,M018,P012,2025-07-28 23:45:00,A,543,502,11
PR03114,M020,P005,2025-11-02 18:00:00,B,444,482,19
PR03115,M001,P007,2025-03-20 01:45:00,A,614,665,33
PR03116,M001,P001,2025-12-22 23:45:00,C,956,788,31
PR03117,M005,P007,2025-09-27 20:15:00,C,463,482,13
PR03118,M013,P003,2025-03-06 04:00:00,C,948,1002,25
PR03119,M003,P012,2025-07-15 19:45:00,A,449,338,12
PR03120,M012,P008,2025-01-06 11:15:00,A,442,450,18
PR03121,M015,P015,2025-03-09 17:45:00,B,350,345,20
PR03122,M015,P002,2025-10-14 10:45:00,A,431,357,6
PR03123,M017,P015,2025-11-09 11:00:00,C,602,558,13
PR03124,M013,P001,2025-01-12 22:15:00,B,946,967,26
PR03125,M016,P005,2025-10-10 00:15:00,B,486,367,8
PR03126,M003,P011,2025-07-24 22:30:00,C,342,351,2
PR03127,M013,P006,2025-10-27 16:30:00,C,746,633,6
PR03128,M017,P015,2025-07-01 13:15:00,C,525,453,15
PR03129,M008,P002,2025-08-15 23:45:00,A,655,667,26
PR03130,M005,P014,2025-07-19 21:00:00,C,726,681,37
PR03131,M009,P011,2025-01-12 02:00:00,B,498,487,25
PR03132,M004,P013,2025-02-10 18:00:00,C,519,470,8
PR03133,M019,P012,2025-05-12 16:30:00,A,551,551,12
PR03134,M018,P004,2025-05-13 14:00:00,C,670,525,15
PR03135,M005,P011,2025-07-03 02:45:00,C,785,668,30
PR03136,M017,P007,2025-07-21 15:00:00,C,869,721,24
PR03137,M018,P011,2025-09-28 23:45:00,A,639,523,7
PR03138,M004,P009,2025-03-23 16:15:00,A,849,847,40
PR03139,M010,P011,2025-03-20 07:30:00,B,514,412,12
PR03140,M009,P006,2025-09-06 13:45:00,C,814,566,32
PR03141,M008,P006,2025-04-23 15:30:00,C,587,563,7
PR03142,M011,P010,2025-04-13 02:45:00,C,630,622,26
PR03143,M003,P012,2025-03-23 16:45:00,C,581,504,29
PR03144,M014,P008,2025-05-30 16:45:00,B,1000,1047,59
PR03145,M014,P006,2025-03-03 23:00:00,B,931,850,17
PR03146,M015,P009,2025-02-06 11:45:00,C,618,657,25
PR03147,M002,P014,2025-08-07 07:00:00,A,351,340,17
PR03148,M016,P011,2025-07-22 06:00:00,C,387,439,10
PR03149,M010,P013,2025-03-21 05:30:00,C,448,335,15
PR03150,M017,P013,2025-11-04 05:45:00,B,690,642,5
PR03151,M007,P004,2025-08-12 20:00:00,B,384,453,9
PR03152,M008,P006,2025-10-11 00:00:00,C,641,596,17
PR03153,M012,P004,2025-07-24 12:45:00,C,406,415,22
PR03154,M009,P015,2025-03-20 12:00:00,C,929,991,31
PR03155,M010,P010,2025-07-26 20:15:00,C,807,580,16
PR03156,M015,P012,2025-02-02 03:15:00,C,843,814,20
PR03157,M011,P012,2025-12-16 04:30:00,C,343,330,8
PR03158,M011,P009,2025-12-03 06:15:00,A,320,345,10
PR03159,M017,P005,2025-02-15 05:45:00,B,486,433,12
PR03160,M016,P014,2025-07-22 00:45:00,B,874,868,44
PR03161,M019,P011,2025-02-12 21:00:00,C,921,798,7
PR03162,M007,P011,2025-05-22 09:00:00,A,614,585,8
PR03163,M019,P008,2025-08-08 08:15:00,B,832,829,34
PR03164,M002,P008,2025-08-14 14:45:00,A,658,521,12
PR03165,M008,P013,2025-07-05 10:30:00,B,927,762,39
PR03166,M019,P003,2025-10-02 15:45:00,A,404,317,9
PR03167,M008,P005,2025-01-02 18:30:00,A,927,988,57
PR03168,M002,P011,2025-06-27 06:30:00,A,907,816,10
PR03169,M009,P004,2025-02-26 03:30:00,C,958,753,16
PR03170,M012,P008,2025-02-06 21:30:00,C,849,766,11
PR03171,M010,P002,2025-06-22 12:30:00,B,406,313,12
PR03172,M005,P004,2025-10-01 10:30:00,A,778,711,30
PR03173,M012,P008,2025-10-02 11:30:00,C,657,630,23
PR03174,M014,P007,2025-11-03 09:45:00,A,670,661,7
PR03175,M010,P008,2025-03-21 16:30:00,A,943,902,16
PR03176,M015,P011,2025-06-03 00:45:00,C,404,292,14
PR03177,M010,P002,2025-02-19 08:45:00,C,985,907,39
PR03178,M007,P008,2025-06-28 22:30:00,B,885,683,5
PR03179,M001,P002,2025-07-10 22:45:00,B,337,305,8
PR03180,M015,P012,2025-06-28 19:00:00,A,974,1006,47
PR03181,M017,P006,2025-07-16 14:30:00,B,888,598,9
PR03182,M019,P013,2025-12-15 03:45:00,A,459,334,16
PR03183,M016,P004,2025-12-07 17:45:00,B,755,653,32
PR03184,M005,P009,2025-12-11 11:45:00,C,346,435,13
PR03185,M001,P002,2025-04-20 08:00:00,B,518,407,6
PR03186,M020,P004,2025-04-08 01:45:00,B,617,495,20
PR03187,M003,P012,2025-07-27 21:15:00,B,621,561,16
PR03188,M015,P011,2025-09-24 00:15:00,C,983,667,5
PR03189,M011,P003,2025-04-27 11:45:00,C,673,658,22
PR03190,M003,P003,2025-08-01 07:45:00,C,905,1013,44
PR03191,M006,P002,2025-09-25 12:45:00,B,897,699,40
PR03192,M003,P015,2025-11-17 21:15:00,A,630,602,30
PR03193,M011,P008,2025-10-27 15:15:00,B,641,672,31
PR03194,M006,P006,2025-11-19 20:30:00,C,686,694,30
PR03195,M011,P002,2025-06-12 08:30:00,A,378,336,12
PR03196,M005,P001,2025-07-15 14:15:00,A,823,914,39
PR03197,M004,P009,2025-10-10 20:00:00,B,907,753,25
PR03198,M003,P005,2025-09-12 02:30:00,C,691,617,9
PR03199,M015,P003,2025-09-25 07:15:00,C,548,532,6
PR03200,M013,P015,2025-04-17 12:00:00,B,500,348,11
PR03201,M018,P004,2025-08-28 15:00:00,B,886,596,17
PR03202,M003,P011,2025-07-13 04:30:00,B,302,294,12
PR03203,M002,P011,2025-04-05 03:45:00,B,450,266,7
PR03204,M006,P007,2025-02-22 16:45:00,B,888,691,12
PR03205,M013,P001,2025-12-02 10:45:00,B,562,513,20
PR03206,M019,P001,2025-12-17 07:00:00,C,696,701,13
PR03207,M020,P008,2025-12-30 15:00:00,C,534,415,5
PR03208,M013,P009,2025-01-28 03:00:00,A,682,672,7
PR03209,M003,P010,2025-10-24 12:45:00,A,311,316,18
PR03210,M001,P003,2025-11-23 12:15:00,A,649,769,21
PR03211,M005,P014,2025-02-27 13:00:00,C,863,782,26
PR03212,M010,P004,2025-04-29 06:30:00,C,858,706,23
PR03213,M003,P008,2025-11-15 20:00:00,B,304,194,4
PR03214,M012,P002,2025-06-23 08:45:00,A,887,731,31
PR03215,M008,P004,2025-03-25 23:00:00,A,611,456,25
PR03216,M016,P010,2025-10-20 10:30:00,C,825,863,32
PR03217,M001,P004,2025-01-07 07:30:00,A,917,769,40
PR03218,M005,P005,2025-06-26 13:45:00,C,358,375,8
PR03219,M018,P010,2025-07-15 00:30:00,B,395,420,20
PR03220,M018,P008,2025-04-17 07:45:00,B,694,703,8
PR03221,M019,P013,2025-08-23 14:45:00,C,362,256,15
PR03222,M008,P001,2025-08-21 21:15:00,A,381,392,12
PR03223,M016,P015,2025-04-26 05:30:00,B,894,898,27
PR03224,M002,P010,2025-06-24 03:00:00,B,609,501,27
PR03225,M010,P003,2025-12-25 14:15:00,B,419,418,22
PR03226,M016,P007,2025-01-27 14:30:00,A,893,872,19
PR03227,M012,P005,2025-02-23 03:00:00,C,795,814,44
PR03228,M015,P003,2025-06-29 13:30:00,A,772,581,21
PR03229,M007,P010,2025-07-18 21:15:00,A,603,532,3
PR03230,M014,P001,2025-11-08 16:30:00,B,689,732,18
PR03231,M014,P013,2025-07-14 23:15:00,C,965,924,11
PR03232,M012,P008,2025-09-01 01:45:00,A,751,795,23
PR03233,M015,P002,2025-12-01 06:45:00,C,447,336,18
PR03234,M018,P010,2025-02-13 01:45:00,B,544,586,7
PR03235,M006,P004,2025-03-30 05:00:00,A,716,718,15
PR03236,M008,P005,2025-12-17 07:00:00,B,446,310,12
PR03237,M009,P012,2025-07-14 00:45:00,A,328,367,22
PR03238,M011,P008,2025-12-15 00:45:00,C,926,771,9
PR03239,M002,P001,2025-07-20 10:15:00,B,913,779,25
PR03240,M011,P004,2025-05-16 08:30:00,A,594,566,27
PR03241,M001,P006,2025-03-01 18:00:00,A,562,421,5
PR03242,M016,P009,2025-08-16 13:30:00,B,435,395,19
PR03243,M005,P003,2025-10-09 16:45:00,A,857,735,33
PR03244,M011,P009,2025-05-08 02:45:00,B,335,341,3
PR03245,M017,P008,2025-08-01 06:15:00,A,852,807,11
PR03246,M014,P003,2025-12-25 02:30:00,C,461,441,16
PR03247,M018,P009,2025-02-27 15:45:00,C,617,488,23
PR03248,M006,P009,2025-01-04 15:00:00,B,319,278,12
PR03249,M001,P002,2025-06-09 10:00:00,C,453,492,21
PR03250,M009,P009,2025-09-08 11:30:00,B,675,733,6
PR03251,M011,P011,2025-11-14 04:00:00,C,356,363,19
PR03252,M015,P005,2025-01-10 03:30:00,B,475,447,19
PR03253,M018,P015,2025-03-29 01:15:00,A,707,465,10
PR03254,M008,P012,2025-04-14 00:30:00,C,819,858,11
PR03255,M020,P003,2025-04-21 12:00:00,A,736,566,17
PR03256,M011,P009,2025-03-10 12:45:00,C,377,322,13
PR03257,M020,P014,2025-02-21 19:45:00,B,307,248,7
PR03258,M005,P001,2025-12-09 04:00:00,A,932,719,7
PR03259,M001,P014,2025-10-15 04:30:00,B,429,320,10
PR03260,M019,P015,2025-10-22 20:15:00,A,788,645,21
PR03261,M015,P002,2025-06-25 17:30:00,B,630,697,34
PR03262,M010,P012,2025-11-04 05:00:00,A,777,684,39
PR03263,M005,P006,2025-06-08 05:30:00,C,874,906,12
PR03264,M016,P012,2025-02-10 16:15:00,B,371,250,10
PR03265,M010,P004,2025-05-01 20:45:00,C,772,709,11
PR03266,M013,P006,2025-06-25 09:45:00,B,831,728,28
PR03267,M006,P010,2025-02-26 10:45:00,C,614,439,3
PR03268,M005,P005,2025-01-25 07:30:00,B,846,800,32
PR03269,M014,P012,2025-10-25 13:00:00,B,941,715,27
PR03270,M013,P007,2025-09-05 07:45:00,C,725,564,30
PR03271,M020,P004,2025-12-22 04:15:00,A,674,554,15
PR03272,M011,P003,2025-11-01 02:30:00,B,944,1018,56
PR03273,M016,P014,2025-05-04 03:00:00,B,771,619,5
PR03274,M005,P015,2025-08-04 18:00:00,C,311,322,11
PR03275,M006,P010,2025-04-25 06:30:00,C,925,839,18
PR03276,M016,P013,2025-11-23 07:30:00,B,931,772,21
PR03277,M010,P008,2025-02-12 11:15:00,C,909,679,37
PR03278,M020,P010,2025-05-01 12:30:00,A,310,260,4
PR03279,M010,P005,2025-10-22 01:00:00,A,742,602,31
PR03280,M011,P005,2025-08-20 16:45:00,C,555,572,25
PR03281,M002,P012,2025-01-27 22:30:00,B,480,491,19
PR03282,M008,P011,2025-08-15 11:30:00,C,884,742,12
PR03283,M006,P013,2025-07-24 18:00:00,C,583,501,19
PR03284,M007,P004,2025-06-27 05:45:00,C,871,904,21
